policy/KLBefore,Evaluation/MinReturn,PolicyExecTime,policy/Entropy,TotalEnvSteps,Evaluation/MaxReturn,policy/LossAfter,ProcessExecTime,policy/LossBefore,Evaluation/AverageDiscountedReturn,Evaluation/StdReturn,policy/KL,policy/dLoss,Evaluation/NumTrajs,LinearFeatureBaseline/ExplainedVariance,Extras/EpisodeRewardMean,EnvExecTime,policy/Perplexity,Evaluation/Iteration,Evaluation/AverageReturn,Evaluation/CompletionRate
0.0,-379.97893808099116,0.2767457962036133,2.4158742550333496,17204,-48.375784778180474,-0.04681623727083206,0.027912139892578125,6.125378426702355e-09,-65.80951915717775,33.4856685629919,0.006711267,0.04681624339621049,92,0.7514040768559588,-65.53225030371048,0.2394716739654541,11.19955734814935,16,-65.80951915717775,0.0
0.0,-81.77530755599746,0.3047788143157959,2.4216352017971836,18216,-40.28056013536506,-0.05259128659963608,0.031409263610839844,-2.520828878971315e-08,-60.135458368448525,6.5676933892082685,0.0065156757,0.05259126139134729,92,0.9447688935997378,-60.4079899303121,0.2504847049713135,11.264263607509692,17,-60.135458368448525,0.0
0.0,-4061.291589399933,0.2965412139892578,2.4233396025043232,19228,-47.06519510966833,-0.030856037512421608,0.030826568603515625,1.3546510579942606e-09,-102.08498323022891,415.0750055618407,0.009802534,0.030856038867072666,92,0.0033415654483136548,-98.68617662500748,0.25589776039123535,11.28347879690729,18,-102.08498323022891,0.0
0.0,-2049.980368643176,0.27918505668640137,2.3794618387938486,20240,-39.867752230976706,-0.020759478211402893,0.028112173080444336,-2.732861226206751e-08,-80.63538608452792,206.71299785519193,0.009359322,0.02075945088279063,92,-3.059784543797927,-79.23913864325688,0.24634313583374023,10.799089648737407,19,-80.63538608452792,0.0
0.0,-2054.3521270474207,0.29338574409484863,2.3537602481163535,21252,-42.82612827589214,-0.026455365121364594,0.030312061309814453,-4.71182959316252e-09,-81.73667525326697,206.89221091048614,0.008138373,0.026455360409535,92,0.017743459216281066,-79.71970761794019,0.24240350723266602,10.525072291715006,20,-81.73667525326698,0.0
0.0,-2070.449988726947,0.2872135639190674,2.3574568556231474,22264,-48.615618682942674,-0.021841367706656456,0.028185606002807617,8.289875452760498e-09,-82.52049067770415,208.46020194660437,0.0069517135,0.02184137599653191,92,-0.07591191824048282,-81.08518199658349,0.24188709259033203,10.564051353717616,21,-82.52049067770416,0.0
0.0,-2063.915536149154,0.27047300338745117,2.3441770048480732,23276,-47.50811089553764,-0.017009731382131577,0.029128551483154297,-8.834680764735481e-10,-81.70986685023627,207.86429213471916,0.006439274,0.0170097304986635,92,-0.17798293853335534,-79.9372294469045,0.2446153163909912,10.424689727043768,22,-81.70986685023627,0.0
0.0,-80.80375640820832,0.26489758491516113,2.342988146152421,24288,-49.69464440757711,-0.016631076112389565,0.028044939041137695,2.5915063428527674e-09,-60.70482546878758,5.793709632940809,0.006949398,0.016631078703895907,92,-13.822172884899913,-60.53704891443797,0.23576116561889648,10.412303608143738,23,-60.7048254687876,0.0
0.0,-705.6685689480709,0.3341047763824463,2.314003684303977,25300,-49.09954011202744,-0.04382924735546112,0.03444051742553711,7.5389277043314e-09,-68.56062144326543,67.129741359365,0.006656156,0.043829254894388825,92,0.44955367010222824,-68.02858317186248,0.2646346092224121,10.114840322676736,24,-68.56062144326543,0.0
0.0,-69.6257502310668,0.2760322093963623,2.3096803205286562,26312,-42.349826444366784,-0.046865589916706085,0.029349803924560547,2.82709766707967e-09,-59.50891061312496,4.813018194345022,0.0064454232,0.04686559274380375,92,0.9540653521968151,-60.191475593395545,0.24557018280029297,10.071204582988663,25,-59.50891061312496,0.0
0.0,-2060.706241269593,0.28859376907348633,2.31493754631917,27324,-43.39516605107947,-0.013992167077958584,0.030508041381835938,-1.4842263418302082e-08,-80.43889433567813,207.67148268512904,0.0078106043,0.013992152235695166,92,0.008217531621793284,-78.81505758989704,0.2504091262817383,10.12429059978444,26,-80.43889433567813,0.0
0.0,-2047.683446739535,0.3357198238372803,2.264346639158226,28336,-47.8734536394097,-0.01931886374950409,0.033516645431518555,-1.7315974432108305e-08,-81.1731906888032,206.20752968661498,0.0066679367,0.019318846433529657,92,-0.7487949397831026,-79.44837220242123,0.2639281749725342,9.62483405665516,27,-81.17319068880319,0.0
0.0,-316.4241615223862,0.30034589767456055,2.276660542243083,29348,-48.16392897098633,-0.025386737659573555,0.029572725296020508,3.828361627711274e-08,-62.52492492676352,27.233317501583368,0.0066864337,0.025386775943189832,92,0.7228918729079605,-62.21131779757807,0.24913716316223145,9.744086052328855,28,-62.52492492676352,0.0
0.0,-71.07755263532796,0.2875406742095947,2.28166952623209,30360,-47.782628568805045,-0.04213395342230797,0.030603408813476562,-4.005055398437207e-09,-59.473334462034295,5.284063356344273,0.006560042,0.04213394941725257,92,0.9680800696694508,-59.422551209532415,0.2465806007385254,9.793016466879028,29,-59.4733344620343,0.0
0.0,-82.29515655133945,0.32012486457824707,2.2588937631237647,31372,-42.5951507240003,-0.03928762674331665,0.032898664474487305,1.6491403798113424e-09,-58.466050932648365,6.718027467947073,0.006435579,0.03928762839245703,92,0.9525833870712646,-58.56198802711898,0.2592027187347412,9.57249386167896,30,-58.466050932648365,0.0
0.0,-4053.868902230691,0.30131053924560547,2.243698180428607,32384,-46.7021313701612,-0.03661093860864639,0.030650854110717773,1.0896106239499659e-08,-148.90765371046152,518.2808750065732,0.009348408,0.03661094950475263,92,0.004240677667243342,-141.5948681121368,0.2475132942199707,9.428133834754234,31,-148.90765371046155,0.0
0.0,-351.79251202455595,0.2713489532470703,2.232608357908226,33396,-46.782799416465586,-0.013110305182635784,0.028084993362426758,-6.278512643120848e-08,-60.30560830032048,31.22792253745757,0.0065457826,0.013110242397509353,92,-87.76869464787697,-60.27737361575228,0.24370074272155762,9.324155122204846,32,-60.30560830032048,0.0
0.0,-72.15681909832769,0.30736303329467773,2.2369237605762105,34408,-45.406384381270996,-0.047529179602861404,0.030178546905517578,1.130839066831868e-08,-57.16503508104655,5.405548305826138,0.009924308,0.04752919091125207,92,0.9638423435154074,-57.19442851585122,0.2570021152496338,9.364479551591863,33,-57.16503508104655,0.0
0.0,-78.96151438242332,0.28983473777770996,2.2398527243391797,35420,-42.733510377786004,-0.03900580480694771,0.029943227767944336,-8.27515034274029e-09,-56.118729321170406,5.878315074485764,0.008883734,0.039005796531797365,92,0.9458944612689774,-56.05669331738246,0.24466943740844727,9.391947980236361,34,-56.118729321170406,0.0
0.0,-89.49831935644005,0.2619936466217041,2.1946222961184536,36432,-43.62967492446073,-0.03099755384027958,0.027686595916748047,1.1543982658679397e-08,-54.63141542100946,6.59581562342491,0.0068125464,0.030997565384262238,92,0.9240196872106652,-54.68509723594924,0.23548626899719238,8.976609916027753,35,-54.63141542100946,0.0
0.0,-168.5565344316932,0.26694798469543457,2.177127400876976,37444,-40.889545086859094,-0.020148906856775284,0.027692556381225586,-4.711829815207125e-10,-55.351928818978784,13.554945281460661,0.0066038533,0.020148906385592302,92,0.672065613201768,-55.367368448982305,0.23667407035827637,8.820930831284844,36,-55.351928818978784,0.0
0.0,-2070.8323651470473,0.2768435478210449,2.13885112053792,38456,-41.56244379579983,-0.01982569321990013,0.028661727905273438,-5.12411491015996e-09,-94.62316815755722,271.48323989731847,0.006830291,0.01982568809578522,92,0.01387393712478846,-91.38872996044793,0.24634385108947754,8.489678406713479,37,-94.62316815755722,0.0
0.0,-940.4631358081758,0.2775096893310547,2.1072201936141304,39468,-41.99361626607093,-0.015748580917716026,0.029233932495117188,-1.3428714140673037e-08,-63.762400523633254,92.16583343991792,0.0069137583,0.015748567489001886,92,-0.876693461549638,-63.34640448684341,0.23980975151062012,8.225344609737165,38,-63.76240052363326,0.0
0.0,-82.58253286963756,0.27762460708618164,2.108007137012105,40480,-42.56493894498588,-0.015626927837729454,0.027905702590942383,2.4737104808991717e-08,-53.69487354650392,6.624551346389147,0.00668581,0.015626952574834263,92,-2.1817049715218904,-53.687907227523894,0.24343132972717285,8.231820037937423,39,-53.69487354650392,0.0
0.0,-2060.361500371934,0.2808108329772949,2.077524298264575,41492,-41.61610442561966,-0.017532935366034508,0.029790401458740234,-0.0,-78.55742066683771,208.95133715320048,0.008448169,0.017532935366034508,92,0.011559605142887008,-76.61069041018284,0.24598193168640137,7.984676746575075,40,-78.55742066683773,0.0
0.0,-241.34736414681012,0.289522647857666,2.03476301954669,42504,-42.235832437715956,-0.02043892629444599,0.02967071533203125,-6.684908182563731e-09,-57.96673476073538,25.850223534349308,0.0066964924,0.02043891960953781,92,-5.069427821371418,-57.98886294564266,0.25313663482666016,7.650438906158356,41,-57.96673476073538,0.0
0.0,-78.5737755515054,0.2714264392852783,2.013181422538908,43516,-40.90799214379173,-0.027352696284651756,0.02960968017578125,4.71182959316252e-09,-54.12952064604125,6.538686003778747,0.006771373,0.02735270099648135,92,0.8933117690723893,-54.03977535995472,0.24224090576171875,7.487099123223085,42,-54.12952064604125,0.0
0.0,-157.84859598447565,0.27542829513549805,2.015199201380311,44528,-40.25139322147906,-0.007508363574743271,0.028326034545898438,2.1203232503097524e-09,-56.39403803279633,15.112654866911432,0.007183357,0.007508365695066521,92,0.670555256273137,-56.25359275656322,0.2413182258605957,7.50222168527941,43,-56.39403803279633,0.0
0.0,-2068.7563322542496,0.2936403751373291,2.0037099966418603,45540,-42.64848659526341,-0.022691955789923668,0.028367042541503906,4.240646500619505e-09,-77.8801729420076,209.36103921177957,0.0068582348,0.02269196003057017,92,0.01918938808962345,-76.24237866202684,0.24481439590454102,7.41652038695066,44,-77.88017294200759,0.0
0.0,-104.34104941977255,0.2831912040710449,1.9882126156049285,46552,-41.875155576146945,-0.02008882164955139,0.028817415237426758,-8.48129300123901e-09,-54.719978014963495,7.835927117444549,0.006514894,0.02008881316825839,92,-17.055745599097353,-54.56950789079828,0.24135446548461914,7.3024697700871215,45,-54.719978014963495,0.0
0.0,-74.10990072843667,0.2826411724090576,1.995798465291502,47564,-41.87136371106295,-0.020398976281285286,0.029207229614257812,3.298280759622685e-09,-54.20167231473997,6.975009260398799,0.0068099396,0.020398979579566046,92,0.9550301585343537,-54.35520415649105,0.24370241165161133,7.358075851135387,46,-54.20167231473995,0.0
0.0,-81.50577675915608,0.27580809593200684,1.9825685523715415,48576,-41.4921804657845,-0.022137319669127464,0.02971363067626953,4.711829815207125e-10,-53.79827723058583,7.17812151592189,0.0065023242,0.022137320140310446,92,0.9319266855051531,-53.661557727567576,0.23966646194458008,7.2613702621592076,47,-53.79827723058583,0.0
0.0,-120.74273761938795,0.28879237174987793,1.9507881737509263,49588,-39.60277802321545,-0.023939521983265877,0.028450489044189453,-9.42365918632504e-09,-53.79143023213747,9.664450824061193,0.0069401786,0.02393951255960669,92,0.8443936130943025,-54.009658193990866,0.24625754356384277,7.034229591390596,48,-53.79143023213747,0.0
0.0,-69.99164133727139,0.27050137519836426,1.9421555590723814,50600,-40.661744790259,-0.02749178558588028,0.026969432830810547,-3.8283615166889717e-10,-53.142294702509716,6.688992107048848,0.009434743,0.027491785203044128,92,0.9549628786668316,-53.1878849410441,0.23587560653686523,6.973767147738556,49,-53.142294702509716,0.0
0.0,-1394.2785642049485,0.27820611000061035,1.89422221428792,51612,-39.56188529682363,-0.03329998999834061,0.029178619384765625,-7.303335713970682e-09,-68.78441484718266,139.759520753473,0.006920547,0.03329998269500489,92,0.03207416498545723,-67.57494621818222,0.23538708686828613,6.647376159244854,50,-68.78441484718266,0.0
0.0,-2069.4348703934656,0.28665804862976074,1.8594874204854248,52624,-38.44259964301661,-0.018715156242251396,0.02846813201904297,4.093402061755569e-09,-95.36660242142574,291.98496649813796,0.006948192,0.018715160335653458,92,0.040587848802137616,-91.73949441040622,0.245896577835083,6.420444939288011,51,-95.36660242142574,0.0
0.0,-70.13660123447362,0.28035926818847656,1.845797934551013,53636,-42.398226512796676,-0.016256647184491158,0.02992534637451172,3.298280759622685e-09,-52.67970093201267,5.576364106779166,0.00677518,0.016256650482771917,92,-25.918039534590257,-52.874033237988144,0.2530827522277832,6.333151214952159,52,-52.67970093201267,0.0
0.0,-70.25029366706204,0.2771155834197998,1.8428496711338933,54648,-42.802419675896076,-0.026185862720012665,0.029436349868774414,7.303335713970682e-09,-53.4445740650338,5.751844897944281,0.0064642746,0.02618587002334838,92,0.8336741866231485,-53.32384539784758,0.2480618953704834,6.314506914569494,53,-53.4445740650338,0.0
0.0,-4054.8692160715837,0.28551506996154785,1.8295402677634016,55660,-43.82291198679661,-0.021247807890176773,0.028908252716064453,5.889786880430847e-09,-183.71097860229676,577.9921975432842,0.009955841,0.021247813779963654,92,0.006284956404724595,-173.1183982496176,0.2515583038330078,6.231021398545147,54,-183.71097860229676,0.0
0.0,-69.73437698008394,0.3014674186706543,1.8208866647109683,56672,-39.39611153522838,-0.012691915035247803,0.02991199493408203,2.8624365100426985e-08,-52.53066040556623,6.000569164236095,0.006908855,0.012691943659612903,92,-315.9255491507749,-72.62058671758427,0.2590298652648926,6.177333245767633,55,-52.53066040556623,0.0
0.0,-68.83829345026545,0.2769458293914795,1.7903558180737402,57684,-43.675874782642566,-0.019817419350147247,0.0285491943359375,-4.71182959316252e-09,-52.84296557022337,6.171337956012148,0.0065066856,0.019817414638317654,92,0.9635906017125865,-52.69030260104247,0.2409212589263916,5.991584001019246,56,-52.84296557022337,0.0
0.0,-108.02988521124512,0.2864542007446289,1.795042256592762,58696,-41.10406021836089,-0.018367605283856392,0.030487775802612305,1.6491403798113424e-09,-52.71852975627627,7.851077078645368,0.009976853,0.01836760693299677,92,0.8908042494198761,-52.86901227013582,0.24590015411376953,6.019729089673532,57,-52.71852975627626,0.0
0.0,-2067.3214671940495,0.286313533782959,1.7983212678328804,59708,-42.256131679152865,-0.0197877436876297,0.029138565063476562,6.2431744218827134e-09,-75.3328343909247,208.9250489654649,0.007107353,0.01978774993080412,92,0.01915081184054057,-73.48682732358625,0.24550890922546387,6.0395002462285134,58,-75.3328343909247,0.0
0.0,-96.82767269517834,0.3392758369445801,1.7813262336338933,60720,-41.624084421643026,-0.02193308249115944,0.033272743225097656,-1.50778554086628e-08,-51.601657846209044,7.305648383275226,0.00692728,0.02193306741330403,92,-14.411486540937748,-51.78666049166895,0.26489877700805664,5.937726010923175,59,-51.601657846209044,0.0
0.0,-72.5082097417362,0.31363558769226074,1.762746215337821,61732,-41.056555837025215,-0.04289446026086807,0.031890153884887695,-3.0626892133511774e-09,-51.613262403618215,5.930535012172396,0.0096794395,0.04289445719817886,92,0.9635085861164515,-51.42919781916517,0.2545802593231201,5.828421537028411,60,-51.61326240361823,0.0
0.0,-70.45825525414271,0.34684085845947266,1.7295616662549407,62744,-40.61065792437862,-0.020297009497880936,0.034015655517578125,2.82709766707967e-09,-51.69644648611876,6.484967135505222,0.0071059875,0.020297012324978603,92,0.9402741264548792,-51.66151221281399,0.2649526596069336,5.63818196128456,61,-51.69644648611876,0.0
0.0,-74.10151804048765,0.2811872959136963,1.6934447759696147,63756,-40.4690735654218,-0.020625228062272072,0.02985405921936035,6.832153065516877e-09,-51.83851004873933,7.091029406509085,0.006861012,0.020625234894425137,92,0.9369170772465673,-52.06792304792416,0.24462652206420898,5.438181794069917,62,-51.83851004873933,0.0
0.0,-84.62100649124724,0.305999755859375,1.6925294898715415,64768,-36.23070917600092,-0.01845865696668625,0.030743122100830078,-5.889786880430847e-09,-50.431451611348265,6.802842211492083,0.006444549,0.01845865107689937,92,0.9452893026991254,-50.4350540539736,0.25500988960266113,5.433206579094892,63,-50.431451611348265,0.0
0.0,-71.02260537878593,0.3252894878387451,1.6619776548604248,65780,-35.69390185093328,-0.015778297558426857,0.03142189979553223,1.2721939945947724e-08,-50.07905375255894,7.328268631957029,0.0066204104,0.015778310280366803,92,0.9422355981513278,-50.130848659938536,0.258441686630249,5.269722237778868,64,-50.07905375255894,0.0
0.0,-591.5286688170711,0.3051295280456543,1.5939285218008894,66792,-38.4750240313116,-0.008295020088553429,0.03224039077758789,6.59656151924537e-09,-60.318301680383534,61.903769736644314,0.0067704157,0.008295026685114948,92,0.087139033726222,-59.29404624273857,0.2575416564941406,4.9230513029725325,65,-60.31830168038355,0.0
0.0,-320.7692112355132,0.2842895984649658,1.5697554637320899,67804,-36.24144495199258,-0.021077152341604233,0.029270410537719727,1.2486348843765427e-08,-53.33257259071146,29.655950075641083,0.006893942,0.021077164827953077,92,0.025314867357119852,-53.19079856034939,0.24295282363891602,4.805472937666943,66,-53.33257259071146,0.0
0.0,-271.84468097925173,0.27353739738464355,1.5253136676290762,68816,-38.82598877743354,-0.017536476254463196,0.027953147888183594,7.5389277043314e-09,-52.064676382014774,23.84868768974825,0.006697305,0.0175364837933909,92,0.1960425025490833,-51.95907866776959,0.24207186698913574,4.596585143171046,67,-52.064676382014774,0.0
0.0,-72.57883538026337,0.28232479095458984,1.517283081537179,69828,-39.4560746928493,-0.018300563097000122,0.02804875373840332,1.1426187107588248e-08,-51.55875295938879,7.670608412313703,0.0064708916,0.01830057452318723,92,0.8929333711618219,-51.175353067150155,0.24747085571289062,4.559819692094522,68,-51.55875295938879,0.0
0.0,-2062.031835272243,0.2878267765045166,1.4758860471220356,70840,-39.68753497534419,-0.01589219644665718,0.029277324676513672,-6.007582875611206e-09,-75.42877111444406,211.59250310560807,0.006585545,0.015892190439074305,92,0.01126874962140112,-73.2479520296148,0.24095487594604492,4.3749104329088455,69,-75.42877111444406,0.0
0.0,-409.2005192183577,0.3022959232330322,1.466549115689847,71852,-37.157599701729914,-0.017728237435221672,0.02953624725341797,1.4606671427941365e-08,-54.330941391041584,38.068197852751105,0.009774971,0.0177282520418931,92,-4.033616727568073,-54.10799343142499,0.2517881393432617,4.334252300646459,70,-54.33094139104158,0.0
0.0,-70.26006146879818,0.2594740390777588,1.4896826461369812,72864,-35.952176925285386,-0.020749004557728767,0.029096126556396484,6.832153065516877e-09,-50.501966498503656,7.2932289855698285,0.008211767,0.020749011389881833,92,-0.07213020177957108,-50.372451556311525,0.23245000839233398,4.435687613014144,71,-50.501966498503656,0.0
0.0,-71.03392312423074,0.28412461280822754,1.4459794236737278,73876,-35.462195071149395,-0.024963466450572014,0.028279781341552734,-1.413548833539835e-09,-49.76537439625095,6.727438993479009,0.0065815398,0.02496346503702318,92,0.9563459362087363,-49.88360666604882,0.2398662567138672,4.246008748436261,72,-49.76537439625095,0.0
0.0,-93.88098936304428,0.27506113052368164,1.4329725423820405,74888,-39.861615237787774,-0.019887415692210197,0.02843952178955078,-6.125378426702355e-09,-50.50875489025027,8.77286816150982,0.0067551374,0.01988740956683177,92,0.8998304534887014,-50.54707565537989,0.24320316314697266,4.191139032189369,73,-50.50875489025027,0.0
0.0,-69.62934666099474,0.28084707260131836,1.4597351315464426,75900,-36.313976014695534,-0.02530042827129364,0.028359651565551758,3.298280759622685e-09,-49.325282116739935,7.736343532091273,0.009947005,0.0253004315695744,92,0.9375741276225608,-49.524134275883355,0.24634552001953125,4.304819166533455,74,-49.325282116739956,0.0
0.0,-2058.3537575035816,0.26961231231689453,1.4384613640223567,76912,-33.43200192160524,-0.01898900792002678,0.028234481811523438,-8.628537884192156e-09,-72.9490729439014,210.52323510313727,0.006640151,0.018988999291488895,92,0.010525419481959952,-71.19408773697745,0.23861479759216309,4.214206696039513,75,-72.9490729439014,0.0
0.0,-77.22802710231177,0.253009557723999,1.4240201565587944,77924,-38.93703520730948,-0.011809800751507282,0.027898073196411133,-2.450151370680942e-08,-50.156892024112466,7.754144180277754,0.0069295648,0.011809776249993575,92,-31.810980357936415,-53.124582291976424,0.22953033447265625,4.153785788333023,76,-50.156892024112466,0.0
0.0,-1694.3984609189342,0.293316125869751,1.3959561675904768,78936,-35.42638592177585,-0.01990705169737339,0.029605627059936523,-0.0,-67.97923321007075,170.69499363116918,0.0064752884,0.01990705169737339,92,0.03156915332506416,-66.67877072211603,0.2417755126953125,4.038834529635763,77,-67.97923321007076,0.0
0.0,-77.31620840864596,0.2847301959991455,1.4061005483031743,79948,-35.88353032552308,-0.016081998124718666,0.028774023056030273,6.684908182563731e-09,-50.88906975752234,7.903476153517605,0.006719642,0.01608200480962685,92,-1.173824096154266,-50.624677585784156,0.249922513961792,4.080014524365237,78,-50.88906975752234,0.0
0.0,-97.8647664159474,0.27045464515686035,1.373220089395998,80960,-35.32447146114866,-0.020598115399479866,0.028901338577270508,-8.775782767145301e-09,-49.88977993128447,8.90838445261723,0.0065190843,0.0205981066236971,92,0.8758620736745333,-49.83391038880197,0.23977255821228027,3.9480433012096237,79,-49.88977993128447,0.0
0.0,-72.41276030999664,0.282106876373291,1.3304807640347085,81972,-38.08757583207775,-0.018040038645267487,0.030041933059692383,-3.01557108173256e-08,-50.75944252664313,8.27227274299227,0.006478671,0.01804000848955667,92,0.9432960157457643,-50.41861789095164,0.2460618019104004,3.7828616142771794,80,-50.75944252664313,0.0
0.0,-73.92267160631285,0.2806839942932129,1.3433215476778657,82984,-36.124750710483845,-0.02309006080031395,0.02863287925720215,3.7694638521657e-09,-48.07674425856412,7.2875132103273295,0.009229098,0.023090064569777802,92,0.941799740321765,-48.43033041388903,0.2422316074371338,3.8317497309383013,81,-48.07674425856412,0.0
0.0,-72.84151187057718,0.26189661026000977,1.3117808466372283,83996,-37.797210306000466,-0.020582154393196106,0.027852535247802734,-9.42365963041425e-10,-49.476239780101785,7.277785158031137,0.006461017,0.020582153450830143,92,0.9407514525433734,-49.19734601965993,0.236602783203125,3.712779719599729,82,-49.476239780101785,0.0
0.0,-2059.699186589414,0.28606343269348145,1.2574883864331152,85008,-35.38382086187027,-0.013860790990293026,0.029526472091674805,5.86033799265806e-09,-71.99922711180018,208.5113752567338,0.009659414,0.013860796850631019,92,0.009518917861883192,-69.93023075958625,0.2502408027648926,3.5165781011619335,83,-71.9992271118002,0.0
0.0,-2060.4186234713966,0.2848992347717285,1.2596339048604248,86020,-34.27989358605235,-0.020501205697655678,0.030355453491210938,-5.506950895295404e-09,-71.51773312036993,208.68371122755158,0.009797594,0.020501200190704783,92,0.13071758327474492,-70.20650790632578,0.24877429008483887,3.524131083913532,84,-71.51773312036993,0.0
